date,AAPL,MSFT,NVDA,GOOG,META,TSLA,AMZN,BRK-B,JPM,XOM,600519,000858,601318,601398,000333,600036,000651,601888,000725,002594
2024-04-16,501.91,343.915,226.228,25.492,56.153,149.165,482.438,122.264,73.234,269.025,13.634,12.925,7.568,26.814,7.986,13.257,3.796,4.356,8.537,8.227
2024-04-17,518.593,343.728,219.923,24.823,56.842,144.907,481.766,124.688,73.057,261.492,13.171,12.916,7.683,28.11,8.268,13.014,3.709,4.455,8.764,8.261
2024-04-18,528.051,344.213,221.61,24.992,55.574,146.457,481.921,126.124,74.379,260.737,13.15,12.936,7.592,26.076,8.375,13.257,3.584,4.436,8.832,8.322
2024-04-19,511.94,338.169,223.047,24.528,55.811,143.797,491.21,122.676,73.692,260.42,12.912,13.212,7.574,27.472,8.723,12.775,3.56,4.468,9.051,8.702
2024-04-22,535.209,336.512,227.785,24.247,55.3,142.603,514.938,124.953,71.95,256.767,12.738,12.991,7.727,27.038,8.867,12.179,3.482,4.335,9.318,8.386
2024-04-23,518.831,329.266,225.464,25.008,53.436,143.631,500.928,126.508,71.503,261.439,12.449,12.744,7.99,27.816,8.677,12.228,3.426,4.541,9.446,8.274
2024-04-24,523.522,336.497,228.066,25.504,53.95,141.476,500.389,122.925,71.427,257.168,12.338,13.099,8.084,28.114,8.893,11.83,3.586,4.383,9.596,8.338
2024-04-25,513.118,345.057,231.541,25.613,53.623,141.459,488.99,120.403,68.333,256.848,12.202,12.964,8.398,28.402,9.232,11.455,3.567,4.359,9.304,8.29
2024-04-26,512.608,330.002,234.433,24.87,53.446,137.153,505.181,122.762,69.967,258.324,11.676,12.596,8.316,28.859,9.586,11.606,3.645,4.371,9.153,8.274
2024-04-29,517.61,322.855,229.649,25.007,51.798,139.104,499.71,122.081,64.872,264.271,11.96,12.459,8.031,29.532,9.824,11.838,3.715,4.362,9.394,8.502
2024-04-30,522.555,311.474,230.761,25.64,53.995,144.369,485.679,127.468,69.632,264.482,12.435,12.367,8.017,29.271,10.063,12.051,3.706,4.296,9.81,7.904
2024-05-01,528.986,306.815,233.162,25.431,55.276,152.921,492.422,129.315,72.488,268.773,12.567,12.8,8.078,30.14,9.992,12.355,3.668,4.439,9.084,7.885
2024-05-02,552.743,306.393,233.432,26.244,56.714,153.377,510.239,127.71,72.054,272.102,12.517,13.068,7.745,29.23,9.79,12.704,3.689,4.541,9.04,7.545
2024-05-03,560.023,295.937,221.048,27.049,56.307,156.062,517.583,127.782,72.143,272.913,12.501,13.406,7.482,29.239,9.709,12.095,3.703,4.577,9.052,7.413
2024-05-06,556.709,289.582,222.182,28.111,53.807,150.444,520.247,128.11,72.796,268.333,12.403,13.654,7.602,29.943,9.314,12.365,3.654,4.536,8.813,7.866
2024-05-07,571.818,282.793,235.127,28.327,56.598,155.316,525.067,125.676,71.724,262.322,12.419,13.946,7.498,30.798,9.739,12.22,3.665,4.652,8.595,7.871
2024-05-08,590.862,284.374,233.164,28.731,56.553,157.996,540.578,122.659,72.162,263.031,12.407,13.73,7.458,31.213,9.529,12.015,3.605,4.603,8.725,8.065
2024-05-09,571.468,285.024,228.995,29.692,55.492,156.576,531.601,125.105,71.955,260.961,12.216,13.67,7.369,30.88,9.838,12.17,3.591,4.776,9.154,8.053
2024-05-10,581.243,280.271,231.432,30.019,56.141,160.78,530.943,128.09,71.845,265.123,12.582,13.366,7.762,31.676,9.543,11.696,3.563,4.791,8.451,8.212
2024-05-13,592.837,281.633,233.529,29.686,57.9,160.103,526.638,130.304,72.262,268.602,12.242,13.303,7.989,31.092,9.802,11.235,3.457,4.932,8.513,7.852
2024-05-14,588.462,278.118,240.969,29.394,57.911,158.75,514.774,135.791,69.802,268.054,12.396,13.509,7.65,32.644,9.687,11.398,3.268,4.921,8.639,8.156
2024-05-15,611.06,276.48,233.355,29.574,59.894,160.494,511.89,133.902,69.944,263.258,12.37,13.55,7.604,32.091,9.384,11.526,3.236,4.931,8.85,7.993
2024-05-16,609.017,287.743,238.002,28.704,61.638,157.114,523.842,140.121,70.317,265.704,12.79,13.951,7.832,30.71,9.765,11.564,3.372,5.076,8.942,7.892
2024-05-17,611.573,297.167,241.872,28.625,59.953,160.628,530.359,136.8,70.627,261.555,12.865,13.593,8.0,30.056,9.89,11.336,3.297,5.342,9.43,7.997
2024-05-20,609.144,288.095,241.217,29.372,58.946,157.27,537.787,133.143,70.289,258.577,12.777,13.747,7.992,30.107,9.946,11.529,3.356,5.461,9.302,8.065
2024-05-21,609.867,294.005,243.568,27.892,60.469,154.002,539.922,126.873,72.491,254.702,12.717,13.362,7.68,30.24,9.959,11.708,3.19,5.576,9.682,8.088
2024-05-22,592.04,299.906,250.297,28.904,56.23,151.252,546.167,125.439,71.878,254.374,12.722,13.391,7.501,31.936,10.072,11.733,3.154,5.656,9.35,7.815
2024-05-23,569.166,291.838,256.194,29.675,56.056,153.809,537.908,123.824,72.384,259.471,12.456,13.615,7.37,30.534,10.125,11.423,3.054,5.591,9.372,7.84
2024-05-24,594.429,297.747,248.862,29.376,54.005,152.0,535.099,125.702,74.958,259.701,12.281,13.55,7.445,30.949,9.931,11.315,3.04,5.632,9.028,8.034
2024-05-27,581.108,308.909,254.389,29.764,53.375,147.898,537.715,126.643,74.873,258.078,11.882,13.718,7.889,30.037,9.834,11.531,3.211,5.513,9.283,7.932
2024-05-28,565.789,300.79,254.21,29.784,53.002,146.194,541.27,122.634,75.374,251.913,11.682,13.423,7.586,29.632,10.315,11.879,3.197,5.564,9.254,8.199
2024-05-29,532.887,294.362,254.938,30.653,52.548,146.255,545.314,121.426,75.254,254.424,11.698,12.921,7.32,31.055,10.846,11.794,3.323,5.625,9.361,8.024
2024-05-30,523.977,301.725,255.669,31.371,51.832,142.817,544.348,120.3,77.81,251.436,11.758,13.083,7.295,29.607,11.107,11.729,3.303,5.366,9.276,8.03
2024-05-31,505.409,303.877,254.924,30.368,50.387,139.547,540.76,114.582,77.352,252.161,11.335,13.598,7.561,30.467,11.243,11.689,3.408,5.438,9.448,8.345
2024-06-03,528.5,308.083,263.038,30.801,53.447,145.834,575.735,111.618,80.074,250.951,11.304,13.294,7.184,30.819,11.154,11.763,3.573,5.493,9.568,8.208
2024-06-04,543.504,310.79,262.724,30.672,56.099,143.379,586.845,109.368,79.931,254.621,11.415,13.66,7.637,30.811,10.939,11.611,3.51,5.485,9.282,8.43
2024-06-05,533.685,313.894,255.364,30.749,54.44,142.571,592.33,113.731,78.177,254.216,11.378,13.674,7.48,31.278,10.746,10.854,3.466,5.534,9.02,8.854
2024-06-06,566.98,304.109,253.01,30.246,56.736,141.635,590.148,114.419,79.67,254.219,11.245,13.264,7.293,30.267,10.604,11.278,3.36,5.36,9.018,8.765
2024-06-07,582.642,311.933,254.428,31.493,56.189,140.547,585.38,116.579,79.1,256.477,11.158,12.927,6.891,31.697,11.172,11.738,3.335,5.264,9.205,8.654
2024-06-10,577.908,320.872,262.773,32.273,56.425,142.518,584.432,111.919,80.486,265.531,11.046,12.932,7.146,32.959,11.508,11.402,3.342,5.395,9.736,8.492
2024-06-11,538.83,319.308,267.132,31.737,56.377,145.487,588.476,115.653,74.707,269.632,10.916,12.815,7.107,33.018,11.726,11.129,3.5,5.398,9.686,8.775
2024-06-12,573.014,319.174,261.51,30.771,55.45,144.718,566.767,119.849,74.79,269.504,10.947,12.437,7.153,35.292,11.453,11.096,3.341,5.443,9.991,9.063
2024-06-13,551.666,307.659,278.592,30.513,56.921,141.149,549.412,113.427,73.947,269.78,11.399,11.963,6.932,34.381,11.71,11.051,3.386,5.375,9.502,9.399
2024-06-14,527.252,311.643,280.773,30.839,57.154,145.049,542.917,111.344,71.922,267.735,11.072,11.736,6.859,34.786,11.647,11.302,3.243,5.38,10.208,9.397
2024-06-17,542.405,316.11,290.319,31.029,56.489,144.919,545.736,112.941,70.932,263.85,11.005,11.788,6.746,36.208,11.032,11.318,3.25,5.09,10.251,9.648
2024-06-18,579.024,315.836,289.461,31.952,54.608,150.299,543.659,115.018,69.916,261.73,10.992,11.786,6.726,35.212,11.248,11.117,3.273,5.255,10.241,9.642
2024-06-19,601.394,324.544,293.741,32.557,53.376,143.433,560.412,112.989,69.895,258.691,10.853,11.654,6.572,33.854,11.019,10.788,3.312,5.481,10.195,9.434
2024-06-20,611.131,322.148,300.411,33.31,51.129,144.173,544.235,112.144,67.414,261.696,11.064,11.708,6.225,32.329,10.804,11.001,3.358,5.263,9.854,9.707
2024-06-21,621.541,326.708,310.18,33.583,51.187,150.09,536.545,110.414,68.049,257.383,10.588,11.982,6.893,34.613,10.742,11.152,3.389,5.149,9.611,10.112
2024-06-24,636.527,318.926,318.974,32.518,49.627,149.149,553.533,110.839,70.594,263.223,10.611,12.089,6.467,33.592,10.615,11.422,3.434,5.205,10.18,9.707
2024-06-25,650.229,318.945,326.488,32.389,49.323,148.611,555.559,114.546,71.192,266.704,10.764,12.057,6.588,33.431,10.611,11.174,3.438,5.388,9.724,9.575
2024-06-26,655.727,317.81,324.142,33.206,51.129,149.687,566.034,112.237,72.797,267.052,10.704,12.31,6.186,32.396,10.594,11.64,3.354,5.39,9.546,9.591
2024-06-27,658.096,319.725,319.659,33.186,52.773,148.108,590.017,115.391,74.993,267.313,10.543,12.044,5.834,33.278,10.108,11.009,3.209,5.236,9.345,9.828
2024-06-28,657.47,317.092,322.724,33.594,52.772,147.307,582.365,113.032,77.539,265.145,10.623,11.984,5.926,32.559,10.613,11.319,3.207,5.212,9.007,9.554
2024-07-01,644.409,316.29,330.835,33.364,52.694,146.431,581.791,110.517,81.481,266.569,10.794,11.93,5.965,32.122,10.201,10.833,3.197,5.087,9.016,9.614
2024-07-02,639.952,322.75,329.25,32.585,55.326,144.676,579.188,113.074,80.476,271.553,10.831,11.599,6.229,32.408,9.965,10.771,3.29,5.009,9.323,9.477
2024-07-03,610.798,319.572,338.651,32.51,56.124,148.536,556.955,116.009,79.013,268.706,10.672,11.49,6.225,31.449,9.889,11.153,3.282,4.975,9.153,9.65
2024-07-04,609.621,307.464,351.718,32.763,55.688,150.124,554.036,118.796,80.74,262.253,10.756,10.954,6.196,31.305,9.867,11.365,3.267,4.868,8.773,9.463
2024-07-05,593.597,320.55,343.716,32.283,53.658,151.071,564.441,114.639,82.344,265.513,10.675,11.557,5.995,32.559,10.227,11.227,3.297,4.78,8.962,9.652
2024-07-08,576.126,331.364,336.602,32.125,54.253,153.779,571.166,113.281,84.128,267.173,10.815,11.141,6.31,32.479,10.3,11.097,3.276,4.791,8.951,9.62
2024-07-09,579.401,321.306,335.707,31.442,55.473,153.1,578.875,115.915,88.448,262.556,11.101,11.539,6.422,32.613,10.448,11.125,3.338,4.817,9.232,9.399
2024-07-10,601.909,326.818,338.708,32.278,54.602,150.798,575.082,116.144,88.561,259.674,10.577,11.549,6.147,32.826,10.524,11.256,3.491,4.657,9.108,9.42
2024-07-11,617.49,323.081,334.437,32.076,55.062,149.069,568.061,112.845,89.654,256.291,10.722,11.697,6.232,32.48,10.589,11.576,3.617,4.703,9.041,8.967
2024-07-12,591.429,325.323,346.472,33.179,54.583,149.237,583.174,114.349,87.397,253.514,10.384,11.569,6.266,34.326,10.675,11.459,3.625,4.662,9.004,8.954
2024-07-15,575.866,327.82,350.614,34.378,54.365,146.107,577.921,112.219,92.459,252.423,10.837,11.624,6.194,33.04,10.17,11.044,3.653,4.744,9.034,9.036
2024-07-16,591.127,326.182,351.313,34.333,50.873,144.744,581.935,117.798,91.72,251.572,10.58,11.794,6.363,33.252,10.234,11.085,3.788,4.833,8.93,8.639
2024-07-17,575.688,320.257,338.594,33.548,50.62,143.346,584.443,122.853,91.055,249.149,10.719,11.971,6.55,33.375,10.532,10.972,3.774,4.773,8.783,8.189
2024-07-18,572.589,315.156,327.388,31.94,51.943,149.844,602.26,124.978,90.302,246.313,10.709,12.181,6.51,34.341,11.562,10.652,3.834,4.844,8.29,7.811
2024-07-19,581.642,308.431,330.089,30.866,51.128,141.351,614.666,129.716,88.838,245.634,10.551,12.081,6.449,35.426,11.05,10.725,3.733,4.75,8.25,8.17
2024-07-22,566.676,302.473,312.183,29.898,51.239,140.976,599.242,130.054,87.196,246.543,10.373,11.951,6.788,35.41,11.303,10.676,3.705,4.901,8.436,8.037
2024-07-23,568.742,302.175,320.672,30.874,50.268,146.196,585.505,132.875,86.064,245.512,10.666,11.522,6.91,35.717,11.149,10.752,3.805,4.811,8.66,7.934
2024-07-24,548.417,297.178,319.671,30.975,50.783,146.726,592.934,138.334,83.013,250.385,10.846,11.659,6.93,36.065,11.718,10.536,3.741,4.853,8.54,8.128
2024-07-25,539.812,302.222,346.826,31.274,50.536,149.188,592.768,139.375,81.356,252.701,11.223,11.943,6.541,33.767,11.155,10.654,3.73,4.833,8.885,8.05
2024-07-26,544.946,313.184,367.89,29.677,49.336,149.66,587.932,138.524,85.664,246.396,11.231,12.378,6.701,32.672,11.466,10.339,3.594,4.719,8.749,8.11
2024-07-29,521.611,309.025,366.52,28.868,51.095,147.743,600.568,132.21,87.428,248.737,11.285,12.464,6.867,32.128,11.073,10.147,3.761,4.822,8.395,8.12
2024-07-30,528.295,310.99,365.868,29.48,52.377,141.005,603.448,132.021,89.671,251.433,11.228,12.25,6.213,31.633,10.991,10.093,3.815,4.754,8.075,8.029
2024-07-31,528.413,314.909,375.655,29.694,51.591,141.762,604.7,135.093,92.574,249.896,11.166,11.782,6.345,30.576,10.986,10.493,3.832,4.565,8.381,8.093
2024-08-01,536.804,318.668,392.588,29.61,52.304,139.626,614.822,138.686,97.191,244.051,10.954,12.059,6.256,31.238,11.282,10.681,3.877,4.255,8.29,8.256
2024-08-02,540.501,319.447,376.319,30.016,53.081,137.451,610.798,140.708,92.696,244.32,10.967,11.572,6.211,31.254,10.986,10.943,3.913,4.22,7.986,8.223
2024-08-05,561.086,325.332,359.279,31.175,54.015,136.172,630.733,138.752,89.746,244.526,10.808,11.623,6.018,31.078,11.171,11.295,4.039,4.359,7.437,8.132
2024-08-06,563.436,329.296,353.842,31.034,51.666,141.268,621.355,131.399,87.91,240.295,10.891,11.565,5.99,29.99,11.182,12.217,3.99,4.491,7.44,8.068
2024-08-07,557.246,319.732,359.526,31.102,53.068,148.497,630.215,129.737,86.895,234.846,10.921,11.548,6.283,29.966,11.262,12.047,4.058,4.416,7.537,7.606
2024-08-08,559.535,326.592,364.502,31.259,52.32,149.33,649.073,128.771,86.283,234.739,10.974,11.557,6.094,27.756,11.534,12.436,4.16,4.379,7.38,7.757
2024-08-09,568.279,333.741,374.953,33.016,51.873,148.047,631.712,127.782,85.339,234.075,11.302,11.594,6.302,27.974,11.173,12.723,4.277,4.333,7.145,7.526
2024-08-12,569.471,327.843,363.671,31.424,55.492,144.579,627.982,130.042,85.922,232.711,11.291,10.964,6.128,28.037,11.402,13.012,4.052,4.198,7.029,7.649
2024-08-13,570.538,328.345,342.215,31.942,55.975,146.147,643.081,137.184,86.086,232.621,11.441,11.1,6.293,28.241,11.247,13.536,4.044,4.106,7.301,7.637
2024-08-14,560.015,333.928,350.151,31.875,55.455,151.732,658.738,137.761,84.511,228.667,11.861,10.544,6.296,27.006,11.556,13.208,3.948,4.203,6.993,7.662
2024-08-15,550.285,332.46,342.983,32.314,52.303,151.116,657.13,137.064,79.691,227.269,12.136,10.844,6.376,27.514,11.657,13.061,3.962,4.254,6.943,7.802
2024-08-16,529.588,341.218,325.392,31.839,54.245,143.793,648.066,136.212,77.659,229.464,12.385,10.709,6.381,26.717,11.602,13.158,3.776,4.284,7.205,7.625
2024-08-19,555.341,360.765,326.931,31.821,52.382,145.956,661.215,136.788,76.598,228.378,12.313,10.19,6.526,26.116,11.438,13.106,3.641,4.15,7.318,7.7
2024-08-20,536.865,354.193,333.964,32.366,51.05,149.11,677.664,133.817,76.168,222.378,12.36,10.126,5.947,26.658,11.676,13.203,3.825,4.162,7.363,7.757
2024-08-21,527.097,342.688,333.233,34.728,50.649,144.347,662.442,134.368,73.948,220.882,12.063,9.997,5.728,28.186,12.045,13.671,3.823,3.937,7.22,7.726
2024-08-22,517.139,345.397,329.607,35.401,52.565,145.035,647.039,136.131,73.052,217.245,12.168,10.265,5.814,27.817,11.892,13.526,3.834,4.064,7.231,7.55
2024-08-23,530.195,351.586,328.568,34.724,53.67,146.556,650.635,137.022,70.92,218.401,12.224,10.311,5.404,27.188,11.564,13.436,3.866,4.091,7.116,7.668
2024-08-26,526.32,349.859,325.735,34.402,53.492,146.492,659.552,138.845,70.752,219.747,12.226,10.392,5.371,27.345,11.768,13.491,3.879,3.962,6.932,7.808
2024-08-27,544.689,362.264,314.683,34.059,53.967,144.239,656.246,140.602,68.796,214.022,12.448,10.668,5.364,28.083,11.352,13.424,3.969,4.116,6.707,7.836
2024-08-28,535.067,350.866,309.166,32.657,53.163,147.447,665.901,133.936,67.306,216.876,12.174,10.646,5.212,28.588,10.991,12.845,3.911,3.943,6.872,7.63
2024-08-29,539.559,356.912,313.64,32.425,53.4,146.369,657.045,136.371,65.023,213.157,12.529,10.827,5.089,30.816,10.707,12.833,3.927,4.041,6.863,7.533
2024-08-30,527.639,351.951,316.558,32.997,53.546,142.001,629.703,133.994,64.82,218.778,12.728,10.994,5.14,29.745,10.602,13.035,3.948,4.096,6.933,7.526
2024-09-02,559.008,366.676,318.244,32.039,54.945,136.094,624.962,130.108,63.386,218.817,12.708,10.677,5.323,29.971,10.257,13.461,3.852,3.977,6.969,7.661
2024-09-03,541.271,384.417,310.354,32.838,56.379,139.816,626.395,126.304,64.981,214.586,12.671,11.031,5.148,31.296,9.77,13.112,3.966,3.975,7.067,7.361
2024-09-04,546.272,377.592,309.197,33.23,57.152,141.764,623.549,127.901,65.747,210.801,12.777,10.679,5.048,32.154,9.618,12.771,3.925,3.823,7.016,7.261
2024-09-05,556.16,372.853,292.069,32.682,56.657,142.178,609.619,127.234,65.689,212.201,13.123,10.9,4.922,30.398,9.775,12.782,4.018,3.568,6.916,7.192
2024-09-06,562.881,380.768,293.703,32.594,57.802,141.029,587.925,121.512,64.356,211.054,13.143,10.529,4.51,30.773,9.472,12.185,4.029,3.522,6.747,7.182
2024-09-09,560.456,377.471,304.855,33.824,57.709,139.628,582.43,123.197,65.072,210.927,13.173,10.672,4.588,32.078,9.397,12.211,4.182,3.472,6.458,6.951
2024-09-10,558.893,377.295,293.516,34.421,56.124,136.652,593.563,118.47,66.334,216.674,13.173,11.119,4.74,34.23,9.853,11.734,4.08,3.526,6.317,6.918
2024-09-11,559.989,377.76,289.349,34.448,55.578,135.573,609.198,119.021,66.651,214.416,13.592,10.9,4.91,34.413,9.698,12.099,3.977,3.533,6.25,6.868
2024-09-12,558.163,360.613,292.096,34.278,55.745,129.734,624.404,119.894,69.566,214.833,13.498,10.838,4.763,34.071,9.784,11.891,3.893,3.543,5.946,6.693
2024-09-13,573.308,360.718,301.856,34.359,57.117,127.887,614.769,122.887,70.487,220.012,13.487,10.987,4.558,33.115,9.56,12.337,3.905,3.459,5.769,6.677
2024-09-16,608.418,354.979,298.647,33.97,56.889,127.197,601.096,128.953,72.273,221.195,13.838,10.906,4.619,35.205,10.075,12.65,4.045,3.417,5.956,6.591
2024-09-17,599.602,351.004,293.585,32.328,55.137,128.951,607.726,124.269,72.601,215.619,13.871,11.353,4.754,35.418,9.794,12.468,4.195,3.344,6.0,6.677
2024-09-18,577.587,363.368,278.903,33.882,55.263,128.984,616.125,124.196,73.98,217.604,14.151,11.233,4.782,34.586,9.743,12.168,3.97,3.248,5.921,6.532
2024-09-19,576.633,352.651,279.922,34.024,55.472,131.26,621.722,123.366,72.48,213.692,13.914,11.152,4.832,34.403,10.064,12.117,4.04,3.204,6.336,6.551
2024-09-20,617.77,359.744,294.995,34.359,55.786,135.091,597.111,124.927,71.665,218.797,13.859,11.017,5.026,34.72,10.024,12.09,3.738,3.211,5.925,6.422
2024-09-23,604.658,357.563,297.401,34.333,57.173,138.215,587.283,125.766,72.402,216.076,14.225,10.786,4.824,35.269,10.04,12.187,3.852,3.169,6.176,6.329
2024-09-24,632.234,355.388,297.519,33.766,58.742,139.72,587.529,124.664,73.134,226.74,14.048,10.635,4.848,34.389,9.975,11.975,3.952,3.146,6.066,6.381
2024-09-25,661.736,362.342,300.29,33.64,57.877,139.906,593.898,123.272,74.195,232.381,14.005,10.551,5.125,33.808,9.911,12.18,3.949,3.199,6.216,6.422
2024-09-26,652.218,365.521,300.496,32.408,56.991,137.201,603.689,119.628,76.444,229.59,14.066,10.436,5.016,32.245,10.007,12.255,3.956,3.162,6.24,6.359
2024-09-27,662.868,370.748,294.463,34.144,55.488,139.464,606.058,122.947,73.614,229.888,13.811,10.282,4.798,33.593,10.148,12.163,3.963,3.064,5.885,6.32
2024-09-30,692.905,379.583,301.027,33.183,56.546,144.495,610.716,124.588,71.773,232.934,13.704,10.768,4.746,32.781,9.991,11.969,3.891,3.106,5.976,6.093
2024-10-01,686.246,376.805,303.08,32.407,58.733,145.681,612.382,127.807,72.283,236.134,13.728,10.358,4.593,33.227,9.806,11.922,3.93,3.127,6.041,6.311
2024-10-02,682.947,371.51,303.513,32.094,58.297,151.657,621.47,126.834,70.957,238.065,13.735,10.392,4.653,34.577,9.663,11.704,3.908,3.153,5.638,6.425
2024-10-03,672.599,362.078,296.144,33.074,57.976,147.003,626.022,124.672,77.417,243.153,14.048,10.532,4.51,34.289,9.333,11.721,3.993,3.201,6.045,6.534
2024-10-04,654.438,355.14,306.427,33.104,60.246,143.629,627.488,121.115,78.557,242.902,14.434,10.681,4.555,34.195,8.971,11.746,3.982,3.236,6.016,6.276
2024-10-07,643.312,380.465,312.0,32.172,61.091,146.344,624.732,122.401,78.47,241.686,14.207,10.668,4.44,34.398,9.041,11.818,3.902,3.24,6.143,6.186
2024-10-08,622.26,392.054,307.837,33.129,61.837,147.308,626.391,119.038,77.468,240.555,14.231,10.611,4.115,34.475,9.254,12.292,3.763,3.425,5.927,6.138
2024-10-09,623.314,379.601,316.122,33.712,59.962,151.499,633.147,125.132,76.552,244.152,14.4,10.719,4.21,35.704,9.457,12.073,3.6,3.271,6.056,5.843
2024-10-10,610.659,367.804,312.357,34.154,61.074,151.615,637.206,120.781,76.688,245.842,14.789,10.784,4.234,36.034,8.905,12.349,3.753,3.266,6.261,6.048
2024-10-11,615.03,372.282,306.336,34.742,59.64,149.039,642.746,121.782,76.992,247.247,14.976,10.722,4.312,35.496,8.962,12.415,3.656,3.342,6.314,6.273
2024-10-14,589.318,377.397,300.609,36.697,57.921,148.538,660.798,127.082,76.129,250.691,15.05,10.345,4.213,36.563,8.722,12.351,3.685,3.355,6.315,6.602
2024-10-15,595.102,382.597,287.116,38.583,57.442,143.959,665.003,129.262,75.649,242.556,15.226,10.237,4.101,37.85,8.757,12.32,3.838,3.416,6.146,6.333
2024-10-16,609.127,380.497,290.901,37.99,56.609,140.732,656.978,129.989,78.435,244.017,15.406,9.973,4.16,36.437,8.671,12.306,3.73,3.431,6.108,6.432
2024-10-17,576.365,379.59,277.392,39.446,56.327,143.735,669.35,126.67,81.407,245.123,15.144,9.824,4.382,38.031,8.801,12.386,3.675,3.544,6.016,6.65
2024-10-18,582.703,382.81,268.839,39.821,54.251,146.504,651.595,122.01,82.033,252.026,15.192,9.832,4.32,37.869,8.801,12.119,3.664,3.461,6.125,6.612
2024-10-21,602.719,383.836,254.653,40.306,55.654,147.771,638.053,124.671,79.18,245.993,15.587,9.912,4.386,38.189,8.393,11.72,3.667,3.573,5.969,6.522
2024-10-22,583.231,363.656,254.333,38.744,57.34,142.635,643.022,129.89,80.394,252.473,15.524,10.31,4.339,39.293,8.297,11.896,3.828,3.673,6.075,6.22
2024-10-23,610.365,361.88,253.591,38.613,54.468,141.725,650.37,128.447,83.804,253.029,15.556,10.031,4.108,38.681,8.302,12.139,3.91,3.57,5.922,6.475
2024-10-24,617.827,354.72,251.693,37.906,55.905,138.264,634.708,124.571,86.947,255.29,15.483,10.206,4.298,39.741,8.324,12.346,3.966,3.624,5.878,6.379
2024-10-25,606.381,356.43,245.143,38.658,54.765,141.802,630.455,116.336,88.735,262.509,14.834,10.277,4.371,39.336,8.039,12.392,4.1,3.622,5.992,6.266
2024-10-28,605.918,382.157,237.941,39.643,56.036,140.232,623.393,113.326,92.187,265.162,15.013,10.577,4.481,37.716,7.737,12.609,4.083,3.572,5.866,6.315
